post_id,text,time
10163137539820455,"Premier League winners, team mates...RIVALS!
Micah Richards and Joleon Lescott go head-to-head in the first of a series of challenges. To kick it off, Micah and Joleon take on clay pigeon shooting!
But who will come out on top in challenge one?",2019-11-08 13:00:01
10163137078975455,"⚽ Liverpool v City build-up
💪 Fighting talk from Fernandinho
🔴 View from the opposition
🧤 Ellie Roebuck reflects
🗞 Transfer gossip...
MANCITY.COM
Media: Liverpool v City 'the match of the year?'",2019-11-08 09:18:27
10163134970110455,"Aaron Rodgers and Bryan Bulaga are flying high with the NFL's Green Bay Packers 🏈
But when they aren't playing at Lambeau Field in Wisconsin, they're also keeping tabs on their favorite ⚽️ club -- Man City!
How did they become fans, and who are their favorite players? We traveled to Green Bay to find out! 👉",2019-11-07 23:00:00
10163122796875455,UEFA Champions League prep! 💪,2019-11-05 13:21:59
10163122375595455,We put three past the Gunners on this day in 2017! ⚽️⚽️⚽️,2019-11-05 11:00:07
10163119029830455,"We gave members of the squad some ""normal"" jobs around the CFA to make a tour these young Cityzens will never forget 😀",2019-11-04 21:00:17
10163117688165455,A sensational six against the Saints!,2019-11-04 11:30:47
10163113839835455,"These two, though...",2019-11-03 20:00:02
10163113117070455,"📋 Here's how we line-up for today's Continental Cup clash against Birmingham City Women...
XI | Roebuck, Beckie, Houghton (C), Bonner, Campbell, Scott, Weir, Stanway, Hemp, White, Bremer.
SUBS | Benameur, Stokes, Toland, Park, Geum-Min, Wullaert, Fidalgo.",2019-11-03 14:24:05
10163109116620455,"""I felt like Vinnie!"" 🗣
Kyle Walker reacts to his MOTM performance against the Saints!",2019-11-02 19:30:02
10163108032140455,"How we line-up against the Saints! 💪
XI | Ederson, Walker, Stones, Fernandinho, Angelino, Gundogan, Silva (C), De Bruyne, Bernardo, Sterling, Aguero
SUBS | Bravo, Jesus, Mendy, Mahrez, Cancelo, Otamendi, Foden.",2019-11-02 15:00:00
10163107347545455,"Pundits tipping more Saints joy for City...
Media Watch: https://manc.it/2C6PxMC
MANCITY.COM
www.mancity.com",2019-11-02 10:57:33
10163103409445455,GAME DAY 😍,2019-11-02 10:00:24
10163097674025455,“I believe coming to Manchester City is one of the best decisions I’ve taken in my life.”,2019-10-31 16:48:17
10163091234805455,Making it count in the fourth round! 🙌,2019-10-30 12:00:36
10163086300775455,"Driving Force!
Catch him if you can 🤷‍♂️💨",2019-10-29 15:00:02
10163086068255455,A tasty Sergio Aguero double at The Hawthorns!,2019-10-29 11:00:01
10163086014795455,Carabao Cup 4th Round night!,2019-10-29 10:08:39
10163076474150455,GUNDOOO! 💥,2019-10-27 13:39:53
10163071458705455,That big win feeling! 👏,2019-10-26 15:35:52
10163070287165455,Ready for an early start! 💪,2019-10-26 08:46:08
10163066352710455,"4️⃣🆚0️⃣ Legend 🤝 Fan
But what are you thinking for the game? 🤔
Lock in your prediction here ➡️ https://bit.ly/2WiQAlZ",2019-10-25 15:00:00
10163057297020455,"Want to win a Raheem Sterling shirt?
Of course you do! Enter here ⬇
CITYZENS.MANCITY.COM
cityzens.mancity.com",2019-10-23 23:00:01
10163054029760455,FULL-TIME | Three from three! A convincing victory after going behind in the first half. Raheem Sterling just unplayable.,2019-10-22 22:55:56
10163051359195455,UNDER THE LIGHTS! 💡,2019-10-22 10:17:03
10163046517815455,The definition of bouncing back! 🙌,2019-10-21 14:00:24
10163042635655455,Sunday Funday at the CFA! 💪,2019-10-20 20:00:02
10163022716505455,FULL TIME | All square at the Academy Stadium after a late Atleti equaliser. A disappointing result but the second leg awaits. We go again! 💙,2019-10-16 21:58:56
10163015075960455,A bit of Mahrez magic from September...✨,2019-10-15 23:00:00
10163015356350455,UWCL READY! 💪,2019-10-15 17:00:03
10163010111595455,Our perfect start to the Barclays FA Women's Super League season continues...,2019-10-14 16:00:01
10162994603750455,Buzzing to be back in Barclays FA Women's Super League action on Saturday!,2019-10-11 10:34:44
10162994392890455,"Talk of City closing in on a top-class defender and details of a conversation between Pep and Sergio that changed the striker's game...
All that and more in Media Watch!
MANCITY.COM
Media Watch: City join race for Portugal star?",2019-10-11 09:00:51
10162991444645455,Manchester 📍 You have reached your destination 😍,2019-10-10 19:06:25
10162990126045455,"Board Game Showdown! 🧩
Abi goes head-to-head with our very own Joao Cancelo in a number of board game challenges...But who will come out on top?! 👀",2019-10-10 13:00:02
10162986523155455,"6️⃣ trophies
4️⃣ continents
7️⃣ countries
1️⃣6️⃣ cities
2️⃣2️⃣ Official Supporters Clubs visited
It's been amazing so far! 🏆",2019-10-09 17:21:31
10162980840380455,"Georgia Stanway with our winner the last time out against Birmingham City Women...⚽️💥
What do you reckon the result is going to be this weekend? 🤔",2019-10-08 11:23:49
10162971707350455,"📋 Here's how we line-up for today's match against Wolves...
XI | Ederson, Walker, Otamendi, Fernandinho, Cancelo, Rodrigo, Gundogan, D Silva (C), Sterling, Mahrez, Aguero.
SUBS | Bravo, G Jesus, Zinchenko, Angelino, Bernardo, Foden, E Garcia.",2019-10-06 14:00:08
10162967108660455,"YOU READY?!
City v Wolves
Premier League
Etihad Stadium
14:00 UK",2019-10-06 09:00:02
10162952727515455,Getting ready to face Wolves! 🐺,2019-10-02 19:00:03
10162949960675455,"FULL-TIME | We made hard work of it, but job well and truly done!",2019-10-01 22:58:30
10162944250505455,Rev-ving up for Dinamo! 💪,2019-09-30 19:00:02
10162939400790455,FULL TIME | Our 100% record for the season continues as we prove to be too much for Everton. Today's win makes it 10 wins in a row against Everton for Nick Cushing's side!,2019-09-29 17:15:12
10162947596905455,,2019-09-29 09:00:00
10162935931645455,All the action from a battling win on Merseyside! 💪,2019-09-28 23:00:52
1193819067482321,Man City & EA Sports bring you 'IN THE GAME'. Every month we will bring you the best of football and FIFA 20 within the Premier League champions!,2019-09-27 20:39:23
10162921793470455,"FULL-TIME | Through to the UEFA Women's Champions League Round of 16 we go! 👊
🔵 4-0 ⚫️ (11-1 agg)",2019-09-25 22:01:39
10162919642020455,A big moment from a big player!,2019-09-25 10:33:10
10162915787075455,Setting our sights on the UEFA Women's Champions League!,2019-09-24 17:00:03
10162906340560455,"Nothing sweeter than a Derby day victory 😍
We put four past United on this day in 2013...",2019-09-22 11:09:45
10162906335825455,,2019-09-22 11:07:33
10162906334815455,,2019-09-22 11:06:54
10162902289695455,Clocking on for the day! 😎,2019-09-21 14:45:34
10162899324335455,"An action packed episode of Inside City this week...
From our Premier League clash at Norwich, right up to Pep's pre-Watford press conference, we take a look at what's been happening this week at Manchester City!",2019-09-20 23:30:00
10162893369740455,,2019-09-19 14:19:41
10162893111650455,,2019-09-19 12:59:46
10162892973455455,"You asked, he answered 💬",2019-09-19 11:59:37
10162891264005455,"A sublime way to start!
Shakhtar v City highlights ▶️ https://manc.it/34V3JFS",2019-09-19 01:05:00
10162890170350455,"How we line-up in Kharkiv! 🙌
XI | Ederson, Walker, Otamendi, Fernandinho (C), Zinchenko, Gundogan, Rodrigo, De Bruyne, Mahrez, Sterling, Jesus
Subs | Bravo, Aguero, Bernardo, Silva, Mendy, Cancelo, E Garcia",2019-09-18 19:45:35
10162890144820455,Ready to go in Kharkiv 🙌,2019-09-18 19:38:15
10162889732365455,"You would look so good in this! 🤩
WIN IT: https://manc.it/32L9IuM",2019-09-18 17:47:17
10162881758530455,Champions League ready! ✈️,2019-09-16 22:57:00
10162880112265455,Sergio Aguero's hat-trick helps sting Watford as we hand them a 0-6 defeat on this day in 2017! 🐝,2019-09-16 12:09:03
10162873089230455,Not the result we wanted but we move. Onto the next one 💪,2019-09-14 21:30:00
10162870984620455,How satisfying is the sound of it hitting the net 🤤,2019-09-14 14:00:03
10162867499615455,Who's ready? 😏,2019-09-14 10:00:01
10162867394080455,"""I’m so happy since we have been together - everything happening is good. Incredible work ethic, nice guy. I’m delighted.""",2019-09-13 16:00:04
10162866791295455,Seventh heaven in the UEFA Women's Champions League with a convincing 7-1 1st leg win at FC Lugano! 🙌,2019-09-13 11:40:37
10162866669550455,Rocking in Rotterdam two years ago!,2019-09-13 10:32:48
10162866568045455,"Impressive goalscoring stats, Kompany's title thoughts and reaction to our fine win in Lugano.
Today's headlines are decent!
MANCITY.COM
Sky: City are Premier League's chief entertainers",2019-09-13 09:29:48
10162858483020455,"Find out which members of the squad are most likely to dance in the dressing room, win a WWE Royal Rumble and become a singer? 😁",2019-09-11 11:17:09
10162854911485455,Tuesday tune-up!,2019-09-10 17:00:02
10162850981430455,"Sané, Zinchenko and Laporte going for the FIFA rating upgrades with The F2! 💥",2019-09-09 16:01:35
10162845880925455,Doesn't get any better than celebrating a winner against United! 💥,2019-09-08 19:00:00
10162845984245455,"Our derby win gets a big 👍 in the 📰
MANCITY.COM
Media Watch | A derby to remember",2019-09-08 11:01:33
10162843259540455,All the best bits from our Barclays FA Women's Super League Derby win at the Etihad...,2019-09-07 20:23:46
10162841922830455,"📋 Your line-up to face United in the FA Women's Super League at the Etihad this afternoon...
XI | Roebuck, Mannion, Houghton (C), Bonner, Stokes, Scott, Walsh, Wullaert, Weir, Beckie, Stanway.
SUBS | Benameur, Coombs, Bremer, Toland, Park, Geum-Min, Fidalgo.",2019-09-07 15:00:01
10162837768965455,Raz out here bossing that FIFA20 Ratings Speed test 🏃‍♂️💨,2019-09-06 16:00:02
10162837549450455,New additions 👋,2019-09-06 12:46:56
10162835163070455,You've seen training but now you can hear it! Mic'd up with Janine Beckie 🎤⚽️,2019-09-05 21:32:43
10162833421660455,Nothing like a little City Beats to see you into the afternoon 🥁😎,2019-09-05 13:01:00
10162825080330455,,2019-09-03 10:23:49
10162821014620455,Our 4️⃣ goals from Saturday...True View style 😎🤤,2019-09-02 20:00:01
10162822201420455,"7️⃣ top goals but which one is your Nissan Football Goal of the Month? 🤔
VOTE NOW ➡ https://bit.ly/2lxFawA",2019-09-02 18:22:57
10162821479360455,THIS IS IT. IT'S THE BIG ONE. 🔴🔵,2019-09-02 14:50:44
10162801654930455,"FIGHT 'TIL THE END! 👊
Relive the final weeks of our historic Fourmidables 2018/19 campaign from an amazing behind the scenes viewpoint.
The final episode available now on our YouTube channel!
WATCH NOW 📹 https://youtu.be/7sXIWcCNV1c",2019-08-30 17:30:00
10162806415475455,Show us a training session with more laughs? We'll wait...,2019-08-29 20:27:08
10162801886330455,"What a day this was! 🙌
Get the shirt ➡️ https://bit.ly/30HWmyP",2019-08-29 10:00:01
10162800758580455,,2019-08-28 11:53:47
10162792196205455,"El Mago and Kun join the 400 club...
MANCITY.COM
Press salute 'The Incredibles'",2019-08-26 10:41:48
10162787751945455,"Quelques statistiques avant la rencontre face à Bournemouth 💙🧐 Et vous, quels sont vos pronostiques ?? 👀",2019-08-25 13:00:01
10162784808405455,SUPER SUNDAY! 🙌,2019-08-25 08:00:00
10162775897590455,Dinky dinky. You love to see it ⚽️🆙,2019-08-24 00:00:27
10162780231855455,Friday is hug day 🤗,2019-08-23 17:00:03
10162780005995455,Is this the strongest City squad since Pep has been here? Let's hear what the man himself thinks... 💬,2019-08-23 16:00:04
10162779087300455,"⚽ Bournemouth v City previews
🗒 A selection dilemma?
⭐ Praise for Tommy Doyle
🗞 Transfer gossip
MANCITY.COM
Media Watch | ‘City monitoring Argentine teenager’",2019-08-23 09:12:01
10162775617260455,,2019-08-22 16:18:35
10162771077255455,"The Grand Prize trip 🏆
Tanmay was voted as our SAP Man City Heroes winner for his outstanding community work in India. In partnership with SAP Sports, we gave him the recognition that he deserves and took him to volunteer with Cityzens Giving and to meet some of our players.
Not all heroes wear capes - see for yourself! ✈️⚽️",2019-08-21 14:57:38
10162770649805455,On this day in 2011. 3️⃣ Goals 3️⃣ goal scorers 3️⃣ points,2019-08-21 14:00:02
10162766404215455,"Two for Aguero, two for Nolito, four for City!",2019-08-20 10:37:04
10162754375180455,"The team to kick-off our home campaign!
XI | Ederson, Walker, Otamendi, Laporte, Zinchenko, Rodrigo, Gundogan, De Bruyne (C), Sterling, Bernardo, Aguero
Subs | Bravo, Jesus, Silva, Fernandinho, Mahrez, Cancelo, Foden",2019-08-17 17:30:00
10162749314195455,A clean-sheet today would be the best way to celebrate! 🙌,2019-08-17 07:00:01
10162749253495455,"On this day in 2015 we put three past Chelsea!
⚽️ Sergio Aguero
⚽️ Vincent Kompany
⚽️ Fernandinho",2019-08-16 12:01:14
10162745456245455,Duke University ✅,2019-08-15 18:00:02
10162732638685455,Is there anything Bernardo Silva can't do?! 🔥,2019-08-12 23:00:56
10162727687975455,Practice makes perfect 😏😏,2019-08-11 15:00:02
10162727629275455,Two debut goals in a 0-2 win away at West Ham on this day in 2007 ⚽️✅,2019-08-11 13:00:02
10162727544105455,"There's unanimous praise this morning after City’s imperious display at the London Stadium!
MANCITY.COM
ESPN: City a ""relentless machine""",2019-08-11 10:52:03
10162718874515455,WE GO AGAIN,2019-08-10 08:00:01
10162716250875455,"FOUR ⚽️ MORE ⚽️ YEARS
Ilkay Gündogan has extended his contract at the Club until 2023!",2019-08-09 10:00:01
10162718437185455,"Summer transfers ➕ Premier League predictions = 👍 for City.
MANCITY.COM
Media Watch | City's transfer window reviewed",2019-08-09 09:04:05
10162715168675455,Premier League prep continues...😝,2019-08-08 17:00:00
10162701151025455,"⚽ Press hail 'superbly entertaining' Community Shield clash
🏆 Premier League title contenders analysed
💙 Rodri backed for leadership role
📰 Transfer gossip
MANCITY.COM
Media Watch | Community Shield clash 'a treat'",2019-08-05 09:20:00
10162692832165455,READY FOR THIS!,2019-08-04 09:00:00
10162688023955455,"WHAT. A. GOAL!
On this day in 2007 we signed Elano Blumer! 📝",2019-08-02 15:00:01
10162683907750455,Sumo wrestlers + Leroy Sane = The perfect prank 😏😂,2019-08-01 21:00:18
10162683735745455,The band back together again 😏🔥,2019-08-01 11:02:39
10162675628555455,"Next-up… THE WALL!
See how Gabriel Jesus, Raheem Sterling and Aro Muric get on in the NEXEN TIRE Manchester City Footgolf Challenge Part 2! ⛳️",2019-07-30 12:00:01
10162669385965455,"Yossha! 🇯🇵
Leroy Sane enlists the help of two Sumo wrestlers to prank our unsuspecting kit man 😂",2019-07-28 23:00:35
10162664290490455,The perfect way to sign-off our Asia tour! ⚽️,2019-07-27 16:39:45
10162652157755455,Youth and experience doing the business 💪,2019-07-24 18:07:36
10162651709985455,FULL TIME. A superb display by City as they cruise to a 1-6 victory over Kitchee SC. From start to finish they completely controlled possession and used it well to punish their opponents.,2019-07-24 16:02:54
10162647338075455,A spot of EA SPORTS FIFA 19 in Hong Kong 🇭🇰 🎮,2019-07-23 14:48:37
10162643490145455,Rodri has been made to feel very welcome since his arrival at the start of July 💙,2019-07-22 15:30:55
10162632137290455,🏆 Riyad Mahrez - AFCON Champion! 🏆,2019-07-19 22:59:35
10162630136250455,Definitely got that Friday feeling! 💪,2019-07-19 12:51:20
10162626903595455,"Seems to be a lot of talk about golf at the moment?!
Time for a challenge then! ⛳️",2019-07-18 18:13:45
10162622448690455,It's good to be back 😁,2019-07-17 17:30:01
10162614281010455,Party time in Shanghai! 💫,2019-07-15 19:00:01
10162605511240455,Our Asia Tour squad is confirmed! ⚽️,2019-07-13 18:14:48
10162604275865455,"Manchester City are supporting Young Leaders worldwide to tackle social issues through football.
With support from Etihad Airways, 66 Young Leaders flew to Manchester for a week of intensive training, giving them the skills and confidence to deliver life-changing projects in their own communities 💙",2019-07-13 13:00:00
10162604313340455,"Shanghai, we're on our way! ✈️",2019-07-13 12:00:02
10162601084455455,No better Friday feeling than seeing these faces back at the CFA! 😆,2019-07-12 16:27:30
10162600727640455,Not long 'til we see the boys playing in this 😍,2019-07-12 14:31:34
10162584464025455,Delighted to announce that DAZN are our exclusive live host broadcaster for Galaxy Entertainment EUROJAPAN CUP 2019 - Yokohama F. Marinos v City on 27 July 2019! 🇯🇵,2019-07-09 06:00:01
10162583514835455,"Oohhh it's good to have you back, boys! 🙌",2019-07-08 12:03:06
10162578937340455,"🗞 Tales of transfer gossip
⭐ Four 'outstanding' City Lionesses hailed
🤩 Press purr over Sergio Aguero-Leo Messi link-up...
MANCITY.COM
Media Watch | City ‘weighing up’ Ake move?",2019-07-07 11:30:00
10162574038705455,"🗞️ 💙 More transfer rumours, praise for Gabriel Jesus and Jill Scott on the Lionesses' Women's World Cup finale. It's a busy Saturday Media Watch...
MANCITY.COM
Media Watch | City still keen on Cancelo?",2019-07-06 10:48:20
10162569194420455,"Our new signing hits the headlines - plus two alleged targets set to slip through the net?
MANCITY.COM
Media: ‘Rodri stats will have City fans drooling’",2019-07-05 09:32:41
10162567030465455,"Ain't no party like a Rodri party 💥
What a welcome for our new signing!",2019-07-04 23:13:49
2229270484037257,Tune in to hear from our record signing for the first time!,2019-07-04 16:23:24
10162561121205455,"Happy Fourth of July, 🇺🇸! Have a happy and safe holiday 💙🎆🎇",2019-07-04 09:00:00
10162561596570455,"✍️ Welcome to the Champions, Angelino! 🔥",2019-07-03 20:06:01
10162556181120455,"Taking you behind-the-scenes of our home kit shoot 💜
GET YOURS! ➡️ bit.ly/2Lz8ayZ",2019-07-02 13:00:01
10162551988635455,Let's create more of these iconic moments with PUMA Football 🌟🙌,2019-07-01 14:54:18
10162551438595455,"FA Women's Super League opening weekend...📅
DERBY DAY 🔵🔴",2019-07-01 11:08:53
10162542416035455,"Saturday's 📰 headlines 👇
MANCITY.COM
Media Watch | Rival makes City title favourites",2019-06-29 10:52:02
10162538073200455,Birthday boy! Kevin De Bruyne 🎂,2019-06-28 10:24:32
10162515451645455,Feels like a lifetime ago since this! Anyone counting down the days 'til the boys are back together? ⏰,2019-06-25 11:33:46
10162510290450455,"🗞️ There's no shortage of transfer gossip in Monday's media round-up...
MANCITY.COM
Media Watch | City closing in on Maguire deal?",2019-06-24 09:03:27
10162508359455455,A good day for our Blues ⚽️,2019-06-24 00:07:26
10162507067240455,BERNARDOOOOOOOO 🎶,2019-06-23 20:37:18
10162505237520455,Home sweet home 🏠,2019-06-23 13:00:00
10162497292140455,"John Stones a natural blonde! We can't believe it! 🤯
Join us in a trip down memory lane to find out even more about our number 5️⃣",2019-06-22 01:00:54
10162496845125455,"After three everyone say... CHEEEESE! 😄
It's National Selfie Day! 📸",2019-06-21 15:00:02
10162493031705455,"This doesn't get old, does it?! 😍🏆🏆",2019-06-20 21:00:10
10162487294360455,"YESSSSSSSS!
A two-year extension for Kyle Walker which will keep him at the Club until the summer of 2024 🙌",2019-06-19 15:20:00
10162482250255455,"🗞️ Tuesday's back page headlines and transfer gossip...
MANCITY.COM
Media Watch | 'City look to seal Cancelo deal?'",2019-06-18 09:03:28
10162478020555455,"🗞️ Transfer talk and international tales in Monday's Media Watch! ⤵️
MANCITY.COM
Media Watch: City linked with La Liga keeper",2019-06-17 09:12:50
10162473968430455,"No.2 in our Marathonbet Challenge series!
We put Steph Houghton and Jill Scott head-to-head in our football tennis challenge 🎾
Full video coming tomorrow...
Who do you think will win? 🤔",2019-06-16 18:00:00
10162458164080455,"A trophy lift like no-other.... 🏆
But how did we do it? Join us behind the scenes and see how it was all made possible! 📽",2019-06-13 02:00:57
10162449383290455,"60 days to go until the Premier League starts again! 🙌
Check out all 95 of our league goals from the 2018/19 season! ⚽️⚽️⚽️",2019-06-10 18:00:48
10162431620125455,"On this day in 2013 we signed Fernandinho! 📆
📆 6 years
🧢 273 Appearances
🏆 9 Trophies
Not a bad trophy haul aye! 😅",2019-06-06 11:20:28
10162426999820455,"The 📰 rumours continue!
MANCITY.COM
Media Watch | City in pole position for teen star",2019-06-05 09:04:55
10162413844120455,Gareth Barry joined us on this day in 2009! 📆⚽️,2019-06-02 14:00:01
10162409016800455,"This way 👇 for your weekend transfer rumours...
MANCITY.COM
Media Watch | ‘Second thoughts’ on reported target?",2019-06-01 10:48:49
10162405445920455,"What season we had! 😍 Re-live the magic by creating Your Story. Celebrate with Cityzens and share it with your friends! 📺⚽️
Create your video here! ⬇️⬇️⬇️
manc.it/2M6KVhC",2019-05-31 17:00:02
10162402063080455,THE BOYS ARE BACK IN TOWN! 😍,2019-05-30 22:00:01
10162401792025455,"The 1999 Play-Off Finals.... Let's take a look back, 20 years on! ⏪ ⚽️
We got all the boys back together to relive the magic of that famous day! 📆",2019-05-30 19:27:51
10162380969790455,"What a season it has been!
Look back on a truly historic season for Manchester City.",2019-05-25 23:00:00
10162374886000455,"A season like no-other deserves a trophy lift like no-other!
🏆 🏆 🏆 🏆",2019-05-24 17:00:02
10162373872845455,"💫 David Silva hailed as City's all-time great
⭐ Phil Foden dubbed 'the Leo Messi of Platt Lane'
🗞 Transfer gossip...
MANCITY.COM
Media Watch | Price tags set for ‘top targets’?",2019-05-24 09:22:13
10162370843790455,"Repasamos, junto a David Silva, su temporada. Los momentos más importantes, como el primer partido en casa ante el Huddersfield.",2019-05-24 01:01:00
10162371316410455,"Has to be goal of the season, right?! 🚀",2019-05-23 23:00:24
10162369675735455,"Tanmay, founder of the official Manchester City Supporters Club in Pune, India, celebrates football and helps people at the same time 💙
Vote for him in our #SAPManCityHeroes competition 👉https://manc.it/2HxPMEh",2019-05-23 19:00:02
10162370408725455,"Don't miss what will be an amazing and emotional evening for Vincent Kompany's testimonial game on 11 September with all proceeds going to Tackle4mcr 💙
🎟 www.mancity.com/tickets",2019-05-23 15:10:59
10162366513550455,Some class pranking by Sergio and KDB! 🏆😂,2019-05-22 21:00:55
2926842970969293,,2019-05-20 17:41:12
10162355746955455,Wembley wonders! ⚽️⚽️⚽️⚽️⚽️⚽️,2019-05-20 14:00:08
10162348687405455,"WE
ARE
THE
FOURMIDABLES
🏆🏆🏆🏆",2019-05-18 19:50:28
10162342774915455,All 20 of our goals en route to the FA Cup Final! 🏆,2019-05-17 15:00:01
10162342808415455,Which Kevin De Bruyne sums up your week...? 🤔,2019-05-17 13:00:01
10162338786010455,"We are delighted to announce the signing of Ellen White. 🙌
The England striker will join the Club on 1 July on a two-year deal from Birmingham City, following this summer’s Women’s World Cup in France.",2019-05-16 14:01:10
10162335151205455,Sealing the deal on the south coast! ⚽️,2019-05-15 18:00:01
10162334447760455,"The title race is on … yet again🏆!
Meet the three finalists of our #SAPManCityHeroes competition and vote for your favourite Community Hero
👉 sap-mancityheroes.com/vote 💙",2019-05-15 13:00:00
10162327743415455,Mahrez Madness! ⚽️,2019-05-13 21:01:23
10162325773970455,Flying-high on the plane back to Manchester last night! 🏆,2019-05-13 10:06:24
828807277501054,,2019-05-12 23:40:45
10162322433870455,We are the CHAMPIONS!! 🏆,2019-05-12 19:17:07
10162321879785455,,2019-05-12 17:52:07
10162321048560455,We know what's needed today 💪,2019-05-12 14:41:45
10162316299045455,"Here's how Nick Cushing's side line-up for the last time this season!
XI | Roebuck, Morgan, Houghton (C), Bonner, Stokes, Scott, Walsh, Wullaert, Weir, Beckie, Hemp.
SUBS | Bardsley, Bremer, Stanway, Parris, Campbell, Emslie, McManus.",2019-05-11 12:30:00
10162312187110455,"A season of sensational strikes! 🔥
Only one can be Goal of the Season - cast your vote now! ⚽️",2019-05-10 12:00:00
10162299732610455,YAYAAAAAAAAAAAAAAAAAAA! 🚀,2019-05-07 11:01:23
10162298072935455,"ONE MORE TO GO! 👊
Extended highlights 🎥 https://manc.it/2YcZtNx",2019-05-07 01:05:00
10162295683840455,"The Freestyle World Tour with Etihad Airways is back! ✈️
Abu Dhabi Special - Part 3. The final high-octane challenge at Yas Marina F1 Circuit! ⚽🇦🇪",2019-05-06 14:03:36
10162287871185455,🏆,2019-05-04 21:17:01
10162285959790455,"The title race dominates the headlines this morning.
MANCITY.COM
Media: Gundogan influence gives City added edge",2019-05-04 11:41:24
10162282383810455,Premier League prep continues...👀,2019-05-03 17:00:01
10162276644165455,"Two cup finals incoming this month! Let's try not to make them as nerve-wracking as the last ones, hey!",2019-05-02 23:00:00
10162275955025455,3️⃣ first half goals sealed us the win on this day in 2009...,2019-05-02 11:01:25
10162268412675455,"🔵⏰🔴
A late Derby day strike from Edin Dzeko!",2019-04-30 17:00:00
10162264196570455,"3️⃣ points
2️⃣ games to go
1️⃣ Sergio Aguero",2019-04-29 21:00:00
10162264020015455,"The Freestyle World Tour with Etihad Airways is back! Abu Dhabi Special - Part 2. Who will go through on the spectacular, inflatable, floating watercourse? ✈️⚽🇦🇪",2019-04-29 13:00:01
10162263917260455,"⚽ Reflections on our crucial win at Burnley
💙 Sergio Aguero hailed as 'special' talent
🏆 PFA plaudits for Raheem Sterling, Georgia Stanway and Steph Houghton...
MANCITY.COM
Media Watch: Press hail City's title grit",2019-04-29 09:23:15
367995370475970,Watch City v Yeovil Town Ladies FC LIVE on Facebook!,2019-04-28 14:45:00
10162260241265455,Touchdown at Turf Moor! 💪,2019-04-28 14:30:42
10162259772280455,"⚽ Burnley v City predictions
⚠ A warning from a former Blue
🏆 The FA Women's Super League talk
💙 Sergio Aguero praise from a City legend
📰 Transfer gossip...
MANCITY.COM
Media Watch | Clarets keen to curb City’s momentum",2019-04-28 10:51:15
10162259661560455,"READY?! 👀
Burnley v City
Premier League
Turf Moor
14:05 UK",2019-04-28 09:55:50
10162253019835455,Remember this screamer from Danilo at Turf Moor last season? 🚀,2019-04-27 21:00:00
10162253037685455,Ready for the final home game of the season! 💪,2019-04-27 14:00:01
10162255162365455,"⚽️ Focus on vital Burnley clash
🏆 Stones on City's title drive
📰 The latest transfer gossip...
MANCITY.COM
Media Watch | Stones focused after 'derby madness'",2019-04-27 10:43:21
10162251751015455,"Spurs and United ✅
Burnley next up to complete a big week! Pep gives his thoughts ahead of the game 💬",2019-04-26 16:05:14
10162247841360455,😆😛😀,2019-04-25 18:00:01
10162246883930455,,2019-04-25 11:12:49
10162245781355455,"High praise across the board after a memorable night at Old Trafford!
MANCITY.COM
Media Watch: City demonstrate gulf in class",2019-04-25 08:00:01
10162243133080455,"The last time out against United! 🔵🔴
More of the same please chaps! 😁",2019-04-24 14:37:46
10162242458725455,"🔴🔵 United v City talk
👤 Line-up predictions
⭐ Raheem Sterling on POTY nominations
📰 Transfer gossip...
MANCITY.COM
Media Watch | City tipped for Derby delight",2019-04-24 09:10:00
10162239783170455,Time for heroes... 💪,2019-04-23 21:00:01
10162238813755455,A late one from El Mago! 🧙‍♂️⚽,2019-04-23 14:00:00
10162234322070455,Seminal derby moment! 😍,2019-04-22 13:00:00
10162231441335455,SCORCHIO! 😎,2019-04-21 18:05:44
10162227142950455,"🔙🔛🔝
EXTENDED HIGHLIGHTS ➡️ https://manc.it/2IL1OLt",2019-04-21 01:05:00
10162226237125455,READY AND RARING TO GO!!! 👊,2019-04-20 12:34:00
10162226028570455,STAT ATTACK! 💥,2019-04-20 11:00:00
10162225913430455,"Are you at the game today? 🤔 Want to WIN a dream package holiday to Abu Dhabi? Score flights and 4 nights for you and a friend by getting to the Man City game an hour before kick-off. With multiple chances to win, get involved and soak in the electric atmosphere of City Square!
C'mon City! 🔵
ETIHADHOLIDAYS.COM
Abu Dhabi Holiday Packages – Etihad Holidays",2019-04-20 10:00:01
10162222941535455,FIGHT 'TIL THE END 🙌,2019-04-19 21:00:00
10162218399145455,Getting back to it 👊,2019-04-18 17:00:00
10162218149195455,"Ever wanted to play on the pitch at the Etihad? 🤔 Marathonbet are offering two lucky fans the chance to do just that! 😱 ⚽️
Enter here: ⬇️⬇️⬇️
MBETMAKELUCK.TOP
Play on the Pitch (en)",2019-04-18 15:00:01
10162217854795455,,2019-04-18 12:48:31
10162217506875455,"⚽ City v Spurs (Champions League) reaction
⭐ Praise for our star men
📰 Transfer gossip
MANCITY.COM
Media Watch | Sterling and De Bruyne hailed",2019-04-18 09:20:00
10162215584760455,"FULL-TIME | We gave it everything.
🔵 4-3 (4-4) ⚪️",2019-04-17 22:56:58
10162214737515455,We know what's needed tonight... 💪,2019-04-17 19:48:33
10162213047360455,KEEP THE DREAM ALIVE! 🏆,2019-04-17 10:00:00
416162542549871,,2019-04-16 16:36:49
