post_id,text,time,shared_text,likes,comments,shares,post_url,link,like,love,wow,haha,sorry,anger,w3_fb_url
10163959296460455,الوقت الذي استغرقته لمشاهدة تمريرة رياض محرز Riyad Mahrez الرائعة وإنهاء رحيم سترلينج Raheem Sterling المميز (20 ثانية) هو نفسه الزمن الذي تحتاجه لغسيل يديك! 👏🧼,2020-04-09 19:00:03,,5595,281,0,https://m.facebook.com/story.php?story_fbid=10163959296460455&id=208411345454,,5595,2531,52,525,5,4,nan
10163960546585455,"🍽 RECIPES
🗞 NEWS
🗣 ADVICE
⚽️ ACTIVITIES
BETA.MANCITY.COM
Cityzens at Home",2020-04-09 16:32:19,"BETA.MANCITY.COM
Cityzens at Home",1747,24,19,https://m.facebook.com/story.php?story_fbid=10163960546585455&id=208411345454,http://manc.it/2UQNd6B,1747,149,2,2,0,0,nan
10163960082695455,"All in the numbers...
Next up in our City Career Stats... it's Gabriel Jesus!",2020-04-09 14:43:25,,4814,72,0,,,4814,544,14,5,1,8,nan
10163959523740455,"🏆 DRINKING IT IN 🏆
Post 93:20 euphoria and plenty of other behind-the-scenes clips from over the years in our Tunnel Cam Supercut!
*Cue nostalgia*
WATCH 🎥 https://youtu.be/-vS4l1HJb8A",2020-04-09 12:00:01,,7742,62,0,https://m.facebook.com/story.php?story_fbid=10163959523740455&id=208411345454,https://youtu.be/-vS4l1HJb8A,7742,665,11,12,1,3,nan
10163959247485455,Sergio Aguero's 200th City appearance on this day in 2016!,2020-04-09 09:53:44,,8778,81,0,https://m.facebook.com/story.php?story_fbid=10163959247485455&id=208411345454,,8778,1060,14,9,2,4,nan
10163954813210455,A great catch-up with Ilkay Gundogan who shares what he's been up to during lockdown along with cooking tips and Netflix recommendations!,2020-04-08 21:00:35,,2896,58,0,https://m.facebook.com/story.php?story_fbid=10163954813210455&id=208411345454,,2896,261,9,1,0,2,nan
10163954104045455,"Your 16/17 #ManCity line up to face @FCBarcelona in the #UCL...
XI | Caballero, Zabaleta, Otamendi, Stones, Kolarov, Fernandinho, Sterling, Gundogan, Silva, De Bruyne, Aguero
SUBS | Kompany, Fernando, Nolito, Navas, Clichy, Gunn, Iheanacho
19:45 UK KO 🎥 https://manc.it/3c2GVXw",2020-04-08 19:30:00,,11446,544,0,https://m.facebook.com/story.php?story_fbid=10163954104045455&id=208411345454,https://manc.it/3c2GVXw,11446,803,24,469,33,2209,nan
10163953902295455,"Don't forget to head over to Cityzens At Home for regularly updated news, advice and a wide range of fun and educational activities, centred on football, for the whole family to enjoy in your homes...
Check it out here! ⬇
BETA.MANCITY.COM
Cityzens at Home",2020-04-08 16:00:46,"BETA.MANCITY.COM
Cityzens at Home",968,16,10,https://m.facebook.com/story.php?story_fbid=10163953902295455&id=208411345454,https://www.mancity.com/cityzensathome,968,100,1,1,0,1,nan
10163953604140455,1 minute and 31 seconds of pure Kevin De Bruyne magic ✨,2020-04-08 14:48:57,,9731,129,0,,,9731,1459,29,15,3,3,nan
10163952947445455,"DELPH!!! 💥
On This Day in 2017!",2020-04-08 14:00:01,,5561,58,0,https://m.facebook.com/story.php?story_fbid=10163952947445455&id=208411345454,,5561,545,13,10,1,3,nan
10163952810680455,"DERBY DELIGHT! 🔴🔵
A win at Old Trafford on this day in 2013...",2020-04-08 12:00:01,,18670,138,0,https://m.facebook.com/story.php?story_fbid=10163952810680455&id=208411345454,,18670,1218,42,42,8,20,nan
10163952720850455,"🙌 It's matchday on CITY+ 🙌
⚽️ City 3-1 Barcelona, 16/17
⏰ 19:45 UK
📺 CITY + manc.it/2JNrZ3v",2020-04-08 11:00:01,,4799,60,0,https://m.facebook.com/story.php?story_fbid=10163952720850455&id=208411345454,http://manc.it/2JNrZ3v,4799,458,12,20,7,3,nan
10163952675365455,Wishing Keira Walsh a very Happy Birthday!,2020-04-08 09:40:39,,13581,382,0,https://m.facebook.com/story.php?story_fbid=10163952675365455&id=208411345454,,13581,1054,25,14,4,9,nan
10163946653220455,"Got a spare five minutes this afternoon?
We've got just the thing for you...
Why don't you watch every Premier League goal scored by Gabriel Jesus?!",2020-04-07 21:00:21,,9553,110,0,https://m.facebook.com/story.php?story_fbid=10163946653220455&id=208411345454,,9553,978,28,11,1,2,nan
10163948090755455,"The Etihad Airways Fan of the Month has launched to recognise the heroic efforts of City fans who are going the extra mile – and often much further – to help their community and make a genuine difference to people’s lives.
It’s time to shine the spotlight on these inspirational individuals who are helping those in need and share their amazing stories and acts of bravery and kindness.
Do you know a Cityzen who deserves special recognition?
Let us know…
CITYZENS.MANCITY.COM
cityzens.mancity.com",2020-04-07 19:00:01,"CITYZENS.MANCITY.COM
cityzens.mancity.com",2762,28,13,,https://cityzens.mancity.com/widgets/preview/user-story/b6a6138b9b24429d9bb761da4a2ee9ed?utm_medium=social&utm_source=facebook&utm_campaign=etihad_fotm_march_20&utm_content=organic_image_all,2762,169,2,2,2,1,nan
10163947872455455,"Don't forget to head over to Cityzens At Home for regularly updated news, advice and a wide range of fun and educational activities, centred on football, for the whole family to enjoy in your homes...
BETA.MANCITY.COM
Cityzens at Home",2020-04-07 18:00:00,"BETA.MANCITY.COM
Cityzens at Home",964,31,10,https://m.facebook.com/story.php?story_fbid=10163947872455455&id=208411345454,https://www.mancity.com/cityzensathome,964,77,0,1,0,0,nan
10163947138285455,"The next CITY+ Watch Together match this week is...
City 3-1 Barcelona, UCL 2016/17
Wednesday 8 April, KO 19:45 UK
CITY+ manc.it/2JNrZ3v
You guys gonna tune in?! 👀",2020-04-07 16:00:01,,6049,89,0,https://m.facebook.com/story.php?story_fbid=10163947138285455&id=208411345454,http://manc.it/2JNrZ3v,6049,621,12,20,2,7,nan
10163947216405455,Happy Birthday Lee Geum-min! 🥳,2020-04-07 15:00:01,,12556,234,0,https://m.facebook.com/story.php?story_fbid=10163947216405455&id=208411345454,,12556,870,18,40,3,7,nan
10163946649250455,"No weights? No problem! 🏋️‍♂️😂
In the latest instalment of City Away we see how the players are improvising with their home work-outs!
Once again, this episode features plenty of cute 🐶 and 👶...",2020-04-07 12:00:01,,2940,27,0,,,2940,221,7,8,1,0,nan
10163941858465455,"Cityzens At Home a visit!
It's here to bring you regularly updated news, advice and a wide range of fun and educational activities, centred on football, for the whole family to enjoy in your homes.⁣..
⁣
BETA.MANCITY.COM
Cityzens at Home",2020-04-06 15:50:35,"BETA.MANCITY.COM
Cityzens at Home",2360,104,15,https://m.facebook.com/story.php?story_fbid=10163941858465455&id=208411345454,http://manc.it/3axi4L4,2360,194,0,3,64,1,nan
10163941201075455,"How have our players been staying fit at 🏠?
Here are a few snippets! 👇",2020-04-06 13:00:00,,3921,65,0,,,3921,340,10,5,2,4,nan
10163940872205455,"2019 FA Cup semi-final ✅
A Wembley win on this day last year!",2020-04-06 10:01:28,,8407,76,0,https://m.facebook.com/story.php?story_fbid=10163940872205455&id=208411345454,,8407,769,14,7,2,1,nan
10163934757680455,Every goal so far! Riyaaaaaaaad!,2020-04-05 21:00:40,,23537,580,0,,,23537,6479,178,44,8,12,nan
10163934770740455,"Matchday for you? 🎮
Play your own EA SPORTS FIFA 2020 game against Liverpool at 16:30 BST today in Kick-Off or Online Friendlies mode with friends.
More ➡️ manc.it/2X2WH08",2020-04-05 15:00:01,,12631,131,0,https://m.facebook.com/story.php?story_fbid=10163934770740455&id=208411345454,http://manc.it/2X2WH08,12631,834,23,36,5,82,nan
10163934750640455,"🎨 + 📸 = 😍
The final piece in our week-long exhibition. Going out with King Kun! 🙌",2020-04-05 13:00:01,,22057,222,0,https://m.facebook.com/story.php?story_fbid=10163934750640455&id=208411345454,,22057,2544,59,49,5,74,nan
10163934739785455,The boys were in the mood against the Saints back in 2014!,2020-04-05 10:00:01,,23249,100,0,https://m.facebook.com/story.php?story_fbid=10163934739785455&id=208411345454,,23249,1356,39,14,4,5,nan
10163930883385455,"Why not try out Otamendi's overnight oats? Prepare tonight and enjoy tomorrow! 😋
Just one of many recipes available for Cityzens At Home!
BETA.MANCITY.COM
Cityzens at Home",2020-04-04 22:00:01,"BETA.MANCITY.COM
Cityzens at Home",1891,32,19,https://m.facebook.com/story.php?story_fbid=10163930883385455&id=208411345454,http://manc.it/3dLkNT1,1891,154,1,3,1,1,nan
10163930054955455,"2️⃣0️⃣2️⃣3️⃣
We are delighted to announce striker Jess Park has signed her first professional contract!",2020-04-04 19:00:02,,4270,68,0,https://m.facebook.com/story.php?story_fbid=10163930054955455&id=208411345454,,4270,350,14,7,2,1,nan
10163928869300455,"🎨 + 📸 = 😍
Seeing double 👀",2020-04-04 16:00:00,,8647,94,0,https://m.facebook.com/story.php?story_fbid=10163928869300455&id=208411345454,,8647,818,25,36,2,8,nan
10163928798830455,"Here's our 17/18 line-up for today's clash...live on CITY+ 👊
XI | Ederson, Danilo, Stones, Otamendi, Fernandinho, Walker, De Bruyne, D Silva, Mendy, Aguero, G Jesus
SUBS | Bravo, Gundogan, Mangala, Delph, Sane, Bernardo, Foden
WATCH: manc.it/2JNrZ3v",2020-04-04 15:00:00,,16047,738,0,https://m.facebook.com/story.php?story_fbid=10163928798830455&id=208411345454,http://manc.it/2JNrZ3v,16047,1022,39,590,79,3454,nan
10163928739220455,"🙌 It's matchday on CITY+ 🙌
⚽️ City 5-0 Liverpool, 17/18
⏰ 3pm UK
📺 manc.it/2JNrZ3v",2020-04-04 10:00:00,,7620,175,0,https://m.facebook.com/story.php?story_fbid=10163928739220455&id=208411345454,http://manc.it/2JNrZ3v,7620,907,28,58,5,6,nan
10163923658055455,"All the activities, games and recipes you need to get through the weekend.
#CityzensAtHome: https://manc.it/349ASgN",2020-04-03 17:00:01,,4649,83,0,https://m.facebook.com/story.php?story_fbid=10163923658055455&id=208411345454,https://manc.it/349ASgN,4649,268,3,2,0,3,nan
10163923101535455,"Ah… We all miss football…
Who enjoy replaying and commentating their favourite goals at home?
#CityzensAtHome",2020-04-03 16:00:00,,9422,46,0,https://m.facebook.com/story.php?story_fbid=10163923101535455&id=208411345454,,9422,424,20,31,0,1,nan
10163923112810455,"💙 CITY+ Watch Together 💙
Every Saturday and Wednesday on CITY+, which is free until football returns, we’re giving #CityzensAtHome the chance to relive some of the most memorable matches from our recent history!",2020-04-03 13:00:41,,5021,91,0,https://m.facebook.com/story.php?story_fbid=10163923112810455&id=208411345454,,5021,614,6,24,3,3,nan
10163922761005455,"🎨 + 📸 = 😍
The birthday boy 💙",2020-04-03 12:15:00,,27235,458,0,https://m.facebook.com/story.php?story_fbid=10163922761005455&id=208411345454,,27235,3005,62,42,3,24,nan
10163922551310455,KDB and Leroy Sane did the damage against The Bluebirds.,2020-04-03 09:44:17,,19027,125,0,https://m.facebook.com/story.php?story_fbid=10163922551310455&id=208411345454,,19027,1346,72,18,4,7,nan
10163922462260455,"Keep smilin' 😁
Happy birthday, Gabriel Jesus! 💙",2020-04-03 09:13:30,,36564,1184,0,https://m.facebook.com/story.php?story_fbid=10163922462260455&id=208411345454,,36564,4215,54,76,3,33,nan
10163918492195455,"This was SO good! 😂
We gave members of the squad some ""normal"" jobs around the CFA to make a tour these young Cityzens will never forget 😀",2020-04-02 21:00:09,,5755,72,0,https://m.facebook.com/story.php?story_fbid=10163918492195455&id=208411345454,,5755,384,10,35,1,1,nan
10163917835445455,"WORKOUT WITH SERGIO!
It's time to see what our players have been up to at 🏠 in our latest episode of City Away! 📺",2020-04-02 19:00:00,,4536,53,0,,,4536,527,13,5,1,5,nan
10163918118410455,"Why not try out Kevin De Bruyne's veggie fajitas for dinner tonight?
Just one of many recipes available for CityzensAtHome here...⬇️
BETA.MANCITY.COM
Cityzens at Home",2020-04-02 17:53:33,"BETA.MANCITY.COM
Cityzens at Home",2985,30,18,https://m.facebook.com/story.php?story_fbid=10163918118410455&id=208411345454,http://manc.it/3dLkNT1,2985,163,7,3,0,0,nan
10163916773175455,"Wanna see every single one of Mahrez's City goals?
Silly question...of course you do! 😏",2020-04-02 15:00:00,,36191,1214,0,,,36191,12987,397,67,17,18,nan
10163916430090455,"🎨 + 📸 = 😍
These three, though!",2020-04-02 13:00:00,,42199,603,0,https://m.facebook.com/story.php?story_fbid=10163916430090455&id=208411345454,,42199,5180,100,111,19,562,nan
10163916611090455,"Our Premier League fixture against Liverpool may not be going ahead on Sunday but the two sides will still be locking horns...
More details! ⬇️
MANCITY.COM
City v Liverpool: Take on the EA SPORTS FIFA 20 challenge!",2020-04-02 12:23:35,"MANCITY.COM
City v Liverpool: Take on the EA SPORTS FIFA 20 challenge!",5594,60,55,https://m.facebook.com/story.php?story_fbid=10163916611090455&id=208411345454,https://www.mancity.com/news/mens/city-liverpool-fifa-63721333,5594,264,8,17,0,11,nan
10163916283860455,"We put four past the Cherries on this day back in 2016...
Favourite goal from this one?",2020-04-02 10:21:30,,5787,62,0,https://m.facebook.com/story.php?story_fbid=10163916283860455&id=208411345454,,5787,463,14,9,1,1,nan
10163909668060455,Some silky skills on show!,2020-04-01 21:00:54,,4624,66,0,https://m.facebook.com/story.php?story_fbid=10163909668060455&id=208411345454,,4624,444,9,28,1,2,nan
10163911486685455,A great catch-up with Ilkay Gundogan who shares what he's been up to during lockdown along with cooking tips and Netflix recommendations!,2020-04-01 19:00:00,,3373,45,0,https://m.facebook.com/story.php?story_fbid=10163911486685455&id=208411345454,,3373,315,6,4,3,1,nan
10163909944515455,A classic win at White Hart Lane!,2020-04-01 13:00:01,,14655,98,0,https://m.facebook.com/story.php?story_fbid=10163909944515455&id=208411345454,,14655,964,38,12,5,12,nan
10163909696460455,"🎨 + 📸 = 😍
Heads-up! ⚽️",2020-04-01 10:49:54,,16371,104,0,https://m.facebook.com/story.php?story_fbid=10163909696460455&id=208411345454,,16371,1379,27,44,1,26,nan
10163902863665455,"""WE'LL COME BACK FROM THIS STRONGER..."" 💪
⁣
#CityzensAtHome is here to bring you regularly updated news, advice and a wide range of fun and educational activities, centred on football, for the whole family to enjoy in your homes.⁣
⁣
mancity.com/cityzensathome",2020-03-31 21:00:57,,3497,84,0,https://m.facebook.com/story.php?story_fbid=10163902863665455&id=208411345454,http://mancity.com/cityzensathome,3497,529,5,13,0,5,nan
10163902862480455,"IF WE FOLLOW THE GAME PLAN WE WILL GET THROUGH THIS TOGETHER 💙
⁣
#CityzensAtHome is here to bring you regularly updated news, advice and a wide range of fun and educational activities, centred on football, for the whole family to enjoy in your homes.⁣
⁣
mancity.com/cityzensathome",2020-03-31 16:00:24,,4829,65,0,https://m.facebook.com/story.php?story_fbid=10163902862480455&id=208411345454,http://mancity.com/cityzensathome,4829,411,8,11,1,6,nan
10163902878920455,"🎨 + 📸 = 😍
Next-up: KDB prepares to whip one in!",2020-03-31 13:00:00,,34992,298,0,https://m.facebook.com/story.php?story_fbid=10163902878920455&id=208411345454,,34992,4505,89,45,4,30,nan
10163902859765455,INJURY TIME DRAMA! 🚨,2020-03-31 12:00:00,,6718,36,0,https://m.facebook.com/story.php?story_fbid=10163902859765455&id=208411345454,,6718,400,17,8,2,2,nan
10163902851465455,A good day at Goodison! ⚽️,2020-03-31 09:24:54,,32902,161,0,https://m.facebook.com/story.php?story_fbid=10163902851465455&id=208411345454,,32902,2293,178,28,7,14,nan
10163896512870455,Some big goals in here! Every Premier League goal scored by Gabriel Jesus!,2020-03-30 23:00:39,,7668,95,0,https://m.facebook.com/story.php?story_fbid=10163896512870455&id=208411345454,,7668,820,23,13,1,5,nan
10163897521185455,"Step up your game this #WorldBackupDay. Join us and pledge to get #CyberFit with Acronis
➡️ https://manc.it/2QVr2tw",2020-03-30 17:00:00,,5658,60,0,,https://manc.it/2QVr2tw,5658,441,13,8,2,3,nan
10163897388900455,"""WE'LL COME BACK FROM THIS STRONGER..."" 💪
⁣
#CityzensAtHome is here to bring you regularly updated news, advice and a wide range of fun and educational activities, centred on football, for the whole family to enjoy in your homes.⁣
⁣
mancity.com/cityzensathome",2020-03-30 16:00:00,,9434,310,0,https://m.facebook.com/story.php?story_fbid=10163897388900455&id=208411345454,http://mancity.com/cityzensathome,9434,1816,20,52,3,8,nan
10163896555130455,"🎨 + 📸 = 😍
The first piece in our seven-day illustration and photo mash-up exhibition kicks-off with Raheem Sterling 💙",2020-03-30 13:00:00,,22634,183,0,https://m.facebook.com/story.php?story_fbid=10163896555130455&id=208411345454,,22634,2068,47,62,4,147,nan
10163896535340455,Bernardo Silva and Sergio Aguero on the mark at a sun-drenched Craven Cottage.,2020-03-30 10:00:06,,15644,77,0,https://m.facebook.com/story.php?story_fbid=10163896535340455&id=208411345454,,15644,975,26,13,2,15,nan
10163890398575455,"Time for Episode 3️⃣ of City Away!*
Let's have a look at what our players have been up to while at home...
*SPOILER: This episode features Cancelo's incredibly cute dogs!",2020-03-29 23:00:53,,3643,30,0,https://m.facebook.com/story.php?story_fbid=10163890398575455&id=208411345454,,3643,276,4,16,1,0,nan
10163890395540455,One of the finest games the Etihad has ever seen!,2020-03-29 13:00:00,,10473,139,0,https://m.facebook.com/story.php?story_fbid=10163890395540455&id=208411345454,,10473,872,22,14,4,9,nan
10163883523255455,A nice-goal masterclass!,2020-03-28 21:00:29,,6962,92,0,https://m.facebook.com/story.php?story_fbid=10163883523255455&id=208411345454,,6962,630,17,5,1,5,nan
10163883501485455,"That is some goal! 🔥
Take a stroll down memory lane with Meg Campbell in our latest episode of Mini-Me 🛣👩‍👧",2020-03-28 13:00:00,,2758,41,0,https://m.facebook.com/story.php?story_fbid=10163883501485455&id=208411345454,,2758,184,5,4,1,2,nan
10163883456675455,Toni Duggan and Jane Ross combined to out-gun the Gunners.,2020-03-28 10:00:00,,6100,44,0,https://m.facebook.com/story.php?story_fbid=10163883456675455&id=208411345454,,6100,276,13,6,1,1,nan
10163876310325455,Every one of Gab's PL goals!,2020-03-27 21:00:47,,6071,112,0,https://m.facebook.com/story.php?story_fbid=10163876310325455&id=208411345454,,6071,672,14,7,1,4,nan
10163877389965455,"These two are repping tonight on FIFA 20 against Real Madrid's Brahim Diaz and Thibaut Courtois.⁣
⁣
8pm UK live on Twitch! BE THERE!⁣
⁣
⁣ https://www.twitch.tv/brahimlaporte",2020-03-27 14:13:51,,17696,155,0,,https://www.twitch.tv/brahimlaporte,17696,1090,27,48,6,11,nan
10163876307250455,A little Friday booster for ya! 😏,2020-03-27 13:00:00,,9632,132,0,https://m.facebook.com/story.php?story_fbid=10163876307250455&id=208411345454,,9632,857,27,28,2,7,nan
10163871654830455,A nice-goal masterclass!,2020-03-26 21:00:03,,13005,115,0,https://m.facebook.com/story.php?story_fbid=10163871654830455&id=208411345454,,13005,1060,28,15,4,4,nan
10163871572800455,"CITY CAREER STATS!
First up...we take a closer look at Leroy Sané 👊",2020-03-26 18:00:00,,13592,183,0,,,13592,1238,43,10,4,9,nan
10163870452285455,"Got a spare five minutes this afternoon?
We've got just the thing for you...
Why don't you watch every Premier League goal scored by Gabriel Jesus?!",2020-03-26 14:00:00,,12002,161,0,https://m.facebook.com/story.php?story_fbid=10163870452285455&id=208411345454,,12002,1237,37,16,1,4,nan
10163869860245455,A Women's FA Cup quarter-final win three years ago today...,2020-03-26 10:08:02,,5786,62,0,https://m.facebook.com/story.php?story_fbid=10163869860245455&id=208411345454,,5786,322,15,5,2,2,nan
10163863740860455,One of the finest games the Etihad has ever seen!,2020-03-25 21:00:18,,9791,133,0,https://m.facebook.com/story.php?story_fbid=10163863740860455&id=208411345454,,9791,765,21,16,3,6,nan
10163864849510455,"T E A M
Our Women's squad might be at home, but it didn't stop them from teaming up to create this feel-good video!
Big shout out to Meg Campbell for putting this together!",2020-03-25 18:00:00,,4683,69,0,https://m.facebook.com/story.php?story_fbid=10163864849510455&id=208411345454,,4683,446,22,14,2,0,nan
10163863599770455,"You voted for it...so here it is!
Vincent Kompany's rocket against Leicester has been given the full animation treatment...GOOSEBUMPS!",2020-03-25 14:00:00,,7153,173,0,https://m.facebook.com/story.php?story_fbid=10163863599770455&id=208411345454,,7153,1757,42,12,18,3,nan
10163863093195455,A big hug from Aymeric! 🤗,2020-03-25 12:00:02,,5861,124,0,https://m.facebook.com/story.php?story_fbid=10163863093195455&id=208411345454,,5861,816,10,12,2,4,nan
10163863010105455,Bit of Derby Day delight on this day back in 2014!,2020-03-25 10:18:06,,8185,101,0,https://m.facebook.com/story.php?story_fbid=10163863010105455&id=208411345454,,8185,756,25,13,2,5,nan
10163856130055455,"Some of the best tricks and flicks from February...
Whose skills were best, though?",2020-03-24 21:00:38,,3374,56,0,https://m.facebook.com/story.php?story_fbid=10163856130055455&id=208411345454,,3374,355,8,13,2,1,nan
10163856414790455,Listen to the man 💪,2020-03-24 12:00:00,,4990,106,0,https://m.facebook.com/story.php?story_fbid=10163856414790455&id=208411345454,,4990,535,16,15,2,4,nan
10163856168880455,"If we follow the game plan, we'll get the win. Let's all come together as one team 💙⁣
⁣
#StayAtHomeSaveLives",2020-03-24 09:23:54,,14843,213,0,,,14843,1635,29,16,11,3,nan
10163852881030455,Hope springs eternal 💙,2020-03-23 21:43:49,,17555,167,0,https://m.facebook.com/story.php?story_fbid=10163852881030455&id=208411345454,,17555,2198,39,18,15,6,nan
10163850815735455,"Teacakes or Twinkies? Twiglets or Flaming Hot Cheetos? Rhubarb & Custards or Sour Patch Kids?
We put a host of snacks up against eachother and let our very own Georgia Stanway and Janine Beckie decide which came out on top!",2020-03-23 21:00:15,,2983,35,0,https://m.facebook.com/story.php?story_fbid=10163850815735455&id=208411345454,,2983,139,9,209,3,0,nan
10163850635655455,"Time for Episode 3️⃣ of City Away!*
Let's have a look at what our players have been up to while at home...
*SPOILER: This episode features Cancelo's incredibly cute dogs!",2020-03-23 17:00:00,,3797,59,0,,,3797,298,13,7,3,3,nan
10163849885105455,"Raining Goals! ☔⚽
Which one was your favourite from February?",2020-03-23 14:00:00,,3914,117,0,,,3914,485,13,5,0,0,nan
10163849678495455,Our Phil 💙,2020-03-23 11:21:03,,9740,200,0,https://m.facebook.com/story.php?story_fbid=10163849678495455&id=208411345454,,9740,1434,17,24,6,30,nan
10163846307175455,"The best wrestler in the squad is... 🤔
We'll let Riyad and Benji answer these ones! 😂",2020-03-22 21:22:46,,15373,266,0,https://m.facebook.com/story.php?story_fbid=10163846307175455&id=208411345454,,15373,2755,28,222,4,4,nan
10163843642695455,This place 😍,2020-03-22 15:00:00,,3759,58,0,https://m.facebook.com/story.php?story_fbid=10163843642695455&id=208411345454,,3759,453,11,1,15,0,nan
10163843230555455,A little pick-me-up message from Rodrigo 💙,2020-03-22 12:34:00,,6378,134,0,https://m.facebook.com/story.php?story_fbid=10163843230555455&id=208411345454,,6378,948,11,7,3,9,nan
10163842548185455,The big man hit a hat-trick! ⚽️⚽️⚽️,2020-03-22 08:57:58,,34501,234,0,https://m.facebook.com/story.php?story_fbid=10163842548185455&id=208411345454,,34501,1846,81,35,8,4,nan
10163836816455455,A little weekend booster for ya! 😏,2020-03-21 20:00:00,,27407,243,0,https://m.facebook.com/story.php?story_fbid=10163836816455455&id=208411345454,,27407,2131,83,87,12,22,nan
10163837645415455,"Footballs always the winner ⚽️⁣
⁣
⁣
⁣
⁣
⁣
⁣
#mancity @ Manchester City Football Academy",2020-03-21 17:08:04,,9977,61,0,https://m.facebook.com/story.php?story_fbid=10163837645415455&id=208411345454,,9977,582,10,13,1,4,nan
10163835875395455,Back when the Bulldog came to visit! 🐶,2020-03-21 17:00:00,,6826,44,0,https://m.facebook.com/story.php?story_fbid=10163835875395455&id=208411345454,,6826,438,11,5,0,6,nan
10163836847130455,Missing this place 💙,2020-03-21 14:56:15,,26207,426,0,https://m.facebook.com/story.php?story_fbid=10163836847130455&id=208411345454,,26207,3429,49,42,464,8,nan
10163835898030455,Big hug from Ederson 🤗,2020-03-21 12:00:01,,11427,242,0,https://m.facebook.com/story.php?story_fbid=10163835898030455&id=208411345454,,11427,1878,33,19,8,8,nan
10163835917700455,"Manchester City and Manchester United have donated a combined £100,000 to help food banks in Greater Manchester meet increased demand from vulnerable people as a result of the coronavirus (COVID-19) pandemic.
MANCITY.COM
#ACityUnited - Manchester clubs come together to donate £100,000 to local food banks",2020-03-21 11:04:57,"MANCITY.COM
#ACityUnited - Manchester clubs come together to donate £100,000 to local food banks",36401,593,1789,https://m.facebook.com/story.php?story_fbid=10163835917700455&id=208411345454,https://www.mancity.com/news/club/a-city-united-manchester-clubs-donate-to-fans-manchester-food-banks-63720380,36401,4087,114,42,15,16,nan
10163835779280455,"Why have one on this day when you can have three?!
7️⃣ goals
3️⃣ wins
9️⃣ points
Enjoy!",2020-03-21 10:13:58,,9116,63,0,https://m.facebook.com/story.php?story_fbid=10163835779280455&id=208411345454,,9116,627,15,14,2,1,nan
10163831819245455,"City Away is back! 2️⃣
With football away our players have been doing their best to stay busy! Let's have a look! ⚽️",2020-03-20 20:00:01,,6639,94,0,https://m.facebook.com/story.php?story_fbid=10163831819245455&id=208411345454,,6639,616,13,16,0,3,nan
10163831221970455,One of the finest games the Etihad has ever seen!,2020-03-20 17:44:24,,21316,214,0,https://m.facebook.com/story.php?story_fbid=10163831221970455&id=208411345454,,21316,1563,72,52,20,25,nan
10163829658365455,"Feeling like being a bit arty with the time on your hands at home? 🎨⁣⁣
⁣⁣
Sorted.⁣⁣",2020-03-20 12:57:53,,5842,112,0,https://m.facebook.com/story.php?story_fbid=10163829658365455&id=208411345454,,5842,662,10,16,2,3,nan
10163829179200455,A message from the captain! 🗣,2020-03-20 10:23:38,,5844,119,0,https://m.facebook.com/story.php?story_fbid=10163829179200455&id=208411345454,,5844,849,12,14,3,4,nan
10163824564555455,"Some of the best tricks and flicks from February...
Whose skills were best, though?",2020-03-19 22:00:00,,5283,101,0,,,5283,555,7,42,0,3,nan
10163822927585455,"Photography battle is BACK! This time out we see Senior Club Photographer Victoria Haydn take on Hannah Couzens!
Their muse for the day.. Nicholas Otamendi! 📸",2020-03-19 16:00:01,,4413,69,0,https://m.facebook.com/story.php?story_fbid=10163822927585455&id=208411345454,,4413,374,7,4,0,3,nan
10163822590175455,"Take care of yourselves, your families and stay safe! 💙",2020-03-19 10:00:00,,14651,398,0,https://m.facebook.com/story.php?story_fbid=10163822590175455&id=208411345454,,14651,2262,28,22,11,10,nan
10163816283765455,Leroy Sane appreciation post!,2020-03-18 21:00:00,,34087,441,0,https://m.facebook.com/story.php?story_fbid=10163816283765455&id=208411345454,,34087,4209,81,44,12,145,nan
10163818041605455,"Wondering what our players are up to whilst they're at home?
Find out with episode one of City Away!",2020-03-18 18:31:24,,5756,77,0,,,5756,489,19,16,3,5,nan
10163816104655455,"Teacakes or Twinkies? Twiglets or Flaming Hot Cheetos? Rhubarb & Custards or Sour Patch Kids?
We put a host of snacks up against eachother and let our very own Georgia Stanway and Janine Beckie decide which came out on top!",2020-03-18 17:00:00,,4282,69,0,https://m.facebook.com/story.php?story_fbid=10163816104655455&id=208411345454,,4282,202,13,375,2,3,nan
10163815948865455,Stay strong 💙⁣,2020-03-18 10:56:08,,17106,615,0,https://m.facebook.com/story.php?story_fbid=10163815948865455&id=208411345454,,17106,4068,39,27,31,75,nan
10163810358160455,The second half these boys had in the Premier League U18s Cup? MADTING 🔥,2020-03-17 18:00:01,,23998,198,0,https://m.facebook.com/story.php?story_fbid=10163810358160455&id=208411345454,,23998,1699,43,20,7,16,nan
10163810023660455,"According to Raheem Sterling, Pauline Bremer, Ilkay Gundogan and Matilde Fidalgo, continuous improvement, confidence and preparation in a positive environment is essential for them to perform at the top level.
Read the blog for six steps to lead you to career success: http://bit.ly/2uOGL5K",2020-03-17 13:24:51,,4570,63,0,,https://bit.ly/2uOGL5K,4570,349,11,3,2,5,nan
10163809450370455,Big Emile Mpenza inspiring a much-needed win at the Riverside!,2020-03-17 10:16:31,,7003,119,0,https://m.facebook.com/story.php?story_fbid=10163809450370455&id=208411345454,,7003,532,16,5,1,3,nan
